"Factor1","Factor2","Factor3","Factor4","Factor5","Factor6","Factor7","Factor8","Factor9","Factor10","Factor11","Factor12","Factor13","Factor14","Factor15","Factor16","Factor17","Factor18","Factor19"
9.09080922204209e-06,8.54946529492318e-05,-0.000141444470457501,-0.000210969221343476,-0.000183926039598054,8.86372257355824e-05,6.95910544931812e-05,4.60367920903534e-05,-0.000220855135569855,-2.41183774172996e-05,-6.02099229017349e-06,1.39401129621913e-05,-0.000129128672110398,9.81789724163669e-05,2.90529704278558e-05,1.06797874210888e-05,-1.3143406273995e-05,7.00356101368374e-05,2.31673050557708e-05
-9.09080922204209e-06,-8.54946529492318e-05,0.000141444470457501,0.000210969221343476,0.000183926039598054,-8.86372257355824e-05,-6.95910544931812e-05,-4.60367920903534e-05,0.000220855135569855,2.41183774172996e-05,6.02099229017349e-06,-1.39401129621913e-05,0.000129128672110398,-9.81789724163669e-05,-2.90529704278558e-05,-1.06797874210888e-05,1.3143406273995e-05,-7.00356101368374e-05,-2.31673050557708e-05
-7.14551958146375e-06,1.49117261902954e-05,-0.000409279458148463,-0.000148067728406385,0.000112757757659441,2.90482691401689e-05,5.11932489923845e-05,-0.000136665069373788,-0.000309998959884085,7.17778286511446e-05,-5.68744041233854e-06,7.07843955217223e-05,7.49954572777832e-05,-4.56656433224788e-05,2.49135072427413e-05,2.99280048234429e-05,-5.99272683058314e-06,1.34898384910153e-05,2.06531679161466e-06
7.14551958146375e-06,-1.49117261902954e-05,0.000409279458148463,0.000148067728406385,-0.000112757757659441,-2.90482691401689e-05,-5.11932489923845e-05,0.000136665069373788,0.000309998959884085,-7.17778286511446e-05,5.68744041233854e-06,-7.07843955217223e-05,-7.49954572777832e-05,4.56656433224788e-05,-2.49135072427413e-05,-2.99280048234429e-05,5.99272683058314e-06,-1.34898384910153e-05,-2.06531679161466e-06
-0.193516607463877,-4.99561586914215e-05,-0.339366332607548,-0.343479254711057,-0.00830824964492667,-0.000311681541330378,-0.000203699806847547,-0.11114689907398,0.127383617298621,-0.000940337317164117,1.26857913968225e-05,0.000671842733975567,0.00017876324803904,0.000272411963509101,0.000175122524376612,0.000308851561106085,0.000385184236923922,-0.000315147438656581,-3.22431032193705e-06
0.193516607463877,4.99561586914215e-05,0.339366332607548,0.343479254711057,0.00830824964492667,0.000311681541330378,0.000203699806847547,0.11114689907398,-0.127383617298621,0.000940337317164117,-1.26857913968225e-05,-0.000671842733975567,-0.00017876324803904,-0.000272411963509101,-0.000175122524376612,-0.000308851561106085,-0.000385184236923922,0.000315147438656581,3.22431032193705e-06
-0.220350280035674,-0.000213509292423011,-0.268548949831724,-0.369603817902832,-0.00486836992425135,-0.000730797778743855,-0.000495261879042569,-0.203378691323068,0.14735919397775,0.000677786463165309,-3.33492607181e-05,0.000911770328393422,0.00144924092775344,-0.000826449900285218,-4.92147136302903e-05,-0.000551930900270878,4.59882536904756e-05,-0.0019148578563136,-0.000966238052069073
0.220350280035674,0.000213509292423011,0.268548949831724,0.369603817902832,0.00486836992425135,0.000730797778743855,0.000495261879042569,0.203378691323068,-0.14735919397775,-0.000677786463165309,3.33492607181e-05,-0.000911770328393422,-0.00144924092775344,0.000826449900285218,4.92147136302903e-05,0.000551930900270878,-4.59882536904756e-05,0.0019148578563136,0.000966238052069073
-0.0032957332870974,0.000166429141837609,-0.00216212875142511,-0.00161305172027582,0.00231433838922911,-0.000268557249622118,-7.41629519078338e-05,-0.000994642088526478,0.000446199710714574,1.06866434293098e-05,-5.80304201979038e-05,0.000605750762597453,-1.71123386209237e-05,-0.000331311503833173,-0.000888403198565751,0.00028335159322313,-4.77259779666318e-05,-5.42359316010743e-05,-5.22889379458302e-06
0.0032957332870974,-0.000166429141837609,0.00216212875142511,0.00161305172027582,-0.00231433838922911,0.000268557249622118,7.41629519078338e-05,0.000994642088526478,-0.000446199710714574,-1.06866434293098e-05,5.80304201979038e-05,-0.000605750762597453,1.71123386209237e-05,0.000331311503833173,0.000888403198565751,-0.00028335159322313,4.77259779666318e-05,5.42359316010743e-05,5.22889379458302e-06
-0.00242811953432213,0.000476178242865687,-0.00279709768225572,0.00132530792607728,0.00111484141516913,-6.85116754306315e-05,2.9131292111899e-05,-0.00132414198004475,-0.000206427822933304,0.000315367187884754,-4.44943430536191e-05,0.000607687314026566,2.69772034622274e-05,0.000288435601547341,-0.000450960803536552,-0.000165019301108875,0.000209086714649976,8.10521775641611e-05,7.28316867282228e-05
0.00242811953432213,-0.000476178242865687,0.00279709768225572,-0.00132530792607728,-0.00111484141516913,6.85116754306315e-05,-2.9131292111899e-05,0.00132414198004475,0.000206427822933304,-0.000315367187884754,4.44943430536191e-05,-0.000607687314026566,-2.69772034622274e-05,-0.000288435601547341,0.000450960803536552,0.000165019301108875,-0.000209086714649976,-8.10521775641611e-05,-7.28316867282228e-05
-0.0480190277439787,0.000292851219369212,-0.00163464594728674,0.000803682859927774,0.000272709188766989,0.000238017709913663,0.000311117548218597,-0.00121053757328971,0.00081426185760674,-0.00177303547570973,6.6088654600274e-05,-0.00130844183133647,0.000703111520999367,0.00141651116016872,-3.91868688741328e-05,0.00063903751341807,3.04818956618953e-05,0.000305206926272984,-3.75818239000953e-05
0.0480190277439787,-0.000292851219369212,0.00163464594728674,-0.000803682859927774,-0.000272709188766989,-0.000238017709913663,-0.000311117548218597,0.00121053757328971,-0.00081426185760674,0.00177303547570973,-6.6088654600274e-05,0.00130844183133647,-0.000703111520999367,-0.00141651116016872,3.91868688741328e-05,-0.00063903751341807,-3.04818956618953e-05,-0.000305206926272984,3.75818239000953e-05
-0.00136440300222768,-9.19934077557433e-06,-0.000732155061812892,-7.25816893989483e-05,-0.00173117253105917,3.02586151657321e-06,-0.000160900504656244,-0.000895264655002623,0.000568281460338233,-3.48368901481633e-05,-1.11711565880695e-05,-0.000504927946833131,-2.27499931654283e-05,-8.60032959214528e-05,-5.77472546712853e-05,-6.21517407743557e-06,4.74079304397138e-06,-4.89769345659863e-05,-1.9856612203358e-07
0.00136440300222768,9.19934077557433e-06,0.000732155061812892,7.25816893989483e-05,0.00173117253105917,-3.02586151657321e-06,0.000160900504656244,0.000895264655002623,-0.000568281460338233,3.48368901481633e-05,1.11711565880695e-05,0.000504927946833131,2.27499931654283e-05,8.60032959214528e-05,5.77472546712853e-05,6.21517407743557e-06,-4.74079304397138e-06,4.89769345659863e-05,1.9856612203358e-07
-0.00643160398042755,0.000234490117644216,0.000627896838090848,0.00062720484682246,0.000685028460990238,0.000186715687353591,0.000119317592955153,-0.00106744077834637,0.00134554930874671,-0.00102057017938064,5.26286603575548e-05,-0.000329607524459409,0.0016084065840972,0.000425788044220625,-1.9971094796679e-05,0.000252875071675035,-1.89330498378477e-05,0.00019688647764051,-5.36904992158341e-05
0.00643160398042755,-0.000234490117644216,-0.000627896838090848,-0.00062720484682246,-0.000685028460990238,-0.000186715687353591,-0.000119317592955153,0.00106744077834637,-0.00134554930874671,0.00102057017938064,-5.26286603575548e-05,0.000329607524459409,-0.0016084065840972,-0.000425788044220625,1.9971094796679e-05,-0.000252875071675035,1.89330498378477e-05,-0.00019688647764051,5.36904992158341e-05
-0.00112497410473031,4.52801134956266e-05,-0.000256878744051536,7.41408065698146e-05,-0.00147362857181834,6.82916873626954e-05,-8.1714923091704e-05,-0.000527422417088216,0.000398965287665167,-4.49259842931772e-05,-4.63976055966114e-06,-0.000359180464626449,2.64979981915198e-05,-2.14524203620511e-05,-3.51742842172099e-05,-6.09617876373702e-06,-4.78851791113913e-05,-4.15017669847309e-05,-4.68236494095672e-07
0.00112497410473031,-4.52801134956266e-05,0.000256878744051536,-7.41408065698146e-05,0.00147362857181834,-6.82916873626954e-05,8.1714923091704e-05,0.000527422417088216,-0.000398965287665167,4.49259842931772e-05,4.63976055966114e-06,0.000359180464626449,-2.64979981915198e-05,2.14524203620511e-05,3.51742842172099e-05,6.09617876373702e-06,4.78851791113913e-05,4.15017669847309e-05,4.68236494095672e-07
-0.0398575222358969,0.000124882118382683,-0.000813533457524474,0.000655019428396229,-0.000363314896778101,-5.31884313164836e-05,0.000355737705882224,-0.00248784428546605,0.00154760454279967,-0.00133434017967188,0.000159963819084292,-0.000958452155761922,0.000218540493350056,0.00071471660600749,-1.5886505077402e-05,0.000511283126196077,9.79810296171017e-05,0.000288474938983112,8.1502278779797e-05
0.0398575222358969,-0.000124882118382683,0.000813533457524474,-0.000655019428396229,0.000363314896778101,5.31884313164836e-05,-0.000355737705882224,0.00248784428546605,-0.00154760454279967,0.00133434017967188,-0.000159963819084292,0.000958452155761922,-0.000218540493350056,-0.00071471660600749,1.5886505077402e-05,-0.000511283126196077,-9.79810296171017e-05,-0.000288474938983112,-8.1502278779797e-05
-0.000983627885510111,9.43329688710575e-06,-0.000600987135841203,0.000139241831417264,-0.00136663023258509,5.39004856799381e-06,-0.00016002115221377,-0.00062350287237725,0.0002835116010086,0.000104964911067129,8.3818650327849e-06,-0.000438079623091298,4.46280493967295e-06,-0.000146781240273908,-4.94340297631173e-05,-4.40423605525773e-05,4.83654588827499e-06,-6.34620604321829e-05,7.10110890316855e-08
0.000983627885510111,-9.43329688710575e-06,0.000600987135841203,-0.000139241831417264,0.00136663023258509,-5.39004856799381e-06,0.00016002115221377,0.00062350287237725,-0.0002835116010086,-0.000104964911067129,-8.3818650327849e-06,0.000438079623091298,-4.46280493967295e-06,0.000146781240273908,4.94340297631173e-05,4.40423605525773e-05,-4.83654588827499e-06,6.34620604321829e-05,-7.10110890316855e-08
-0.0167292440391047,0.000264990430858962,-0.000667903899687224,-0.000154999795274009,0.000348736602819567,9.72646247127597e-05,7.47453116898671e-05,-0.000461209924489323,0.00124694801418604,-0.00113005405823441,8.62093358352937e-05,-0.00044655068456876,0.0012421941928975,0.000467327410022995,0.000149406135121466,0.000293438725757183,4.57891897151678e-05,9.55251618250062e-05,7.80610429953947e-05
0.0167292440391047,-0.000264990430858962,0.000667903899687224,0.000154999795274009,-0.000348736602819567,-9.72646247127597e-05,-7.47453116898671e-05,0.000461209924489323,-0.00124694801418604,0.00113005405823441,-8.62093358352937e-05,0.00044655068456876,-0.0012421941928975,-0.000467327410022995,-0.000149406135121466,-0.000293438725757183,-4.57891897151678e-05,-9.55251618250062e-05,-7.80610429953947e-05
-0.00328520407141956,-0.000187373149583646,-0.000409344678972292,1.61985044020131e-05,-0.00245536432804873,1.164697620715e-05,-0.000117342565323348,-0.00109660609824747,0.000993996515444623,-0.000191186049947036,1.90901812168056e-05,-0.000945902195075649,-4.3721004524137e-05,-0.000149505609454133,4.65323636040844e-05,-4.54789451286879e-05,1.63231130464446e-05,-1.14891061145302e-05,-6.67492842110836e-05
0.00328520407141956,0.000187373149583646,0.000409344678972292,-1.61985044020131e-05,0.00245536432804873,-1.164697620715e-05,0.000117342565323348,0.00109660609824747,-0.000993996515444623,0.000191186049947036,-1.90901812168056e-05,0.000945902195075649,4.3721004524137e-05,0.000149505609454133,-4.65323636040844e-05,4.54789451286879e-05,-1.63231130464446e-05,1.14891061145302e-05,6.67492842110836e-05
-0.00218123677762286,-8.13420591821035e-05,0.000283019290290271,0.00045154806124925,0.000142276768154822,-5.8064772096021e-05,0.000240967203583391,3.90414966422935e-05,0.00041557013918986,-0.000393410920795648,5.18448160387275e-05,-0.000261404988654315,4.37133052914848e-05,-0.000257373348965068,0.000141918752662219,-0.00016083664073286,0.000172246860021476,2.11996991951832e-05,2.60881454115428e-05
0.00218123677762286,8.13420591821035e-05,-0.000283019290290271,-0.00045154806124925,-0.000142276768154822,5.8064772096021e-05,-0.000240967203583391,-3.90414966422935e-05,-0.00041557013918986,0.000393410920795648,-5.18448160387275e-05,0.000261404988654315,-4.37133052914848e-05,0.000257373348965068,-0.000141918752662219,0.00016083664073286,-0.000172246860021476,-2.11996991951832e-05,-2.60881454115428e-05
-0.000845727612165935,2.544658965178e-05,-0.000426416547187847,0.000177052452055183,-0.000872451822406022,3.89636967014482e-05,-0.000185837652005936,-0.000506449290192558,0.000246969237200285,6.57772868329728e-05,-1.16318827803641e-05,-0.000350746829493044,-4.18442874884423e-05,-0.000121539651668719,-9.73482837190064e-05,-9.96386501001116e-05,2.44735224572056e-06,-4.65192665272647e-05,-9.639795853492e-06
0.000845727612165935,-2.544658965178e-05,0.000426416547187847,-0.000177052452055183,0.000872451822406022,-3.89636967014482e-05,0.000185837652005936,0.000506449290192558,-0.000246969237200285,-6.57772868329728e-05,1.16318827803641e-05,0.000350746829493044,4.18442874884423e-05,0.000121539651668719,9.73482837190064e-05,9.96386501001116e-05,-2.44735224572056e-06,4.65192665272647e-05,9.639795853492e-06
-0.00151849074254944,-9.41060218637222e-05,4.01823170697508e-05,7.83644952142915e-06,-0.000914854940416681,-0.000110353914649932,6.96216056538442e-06,-0.000701275545698246,0.000539363198987012,-0.00050819752669316,2.70584364601781e-05,-0.000454624408746162,5.89196077396261e-05,-0.000190925752465366,0.00010546722507028,3.79855240888919e-05,7.59994437178936e-05,3.64424717293397e-05,-6.33883723414606e-06
0.00151849074254944,9.41060218637222e-05,-4.01823170697508e-05,-7.83644952142915e-06,0.000914854940416681,0.000110353914649932,-6.96216056538442e-06,0.000701275545698246,-0.000539363198987012,0.00050819752669316,-2.70584364601781e-05,0.000454624408746162,-5.89196077396261e-05,0.000190925752465366,-0.00010546722507028,-3.79855240888919e-05,-7.59994437178936e-05,-3.64424717293397e-05,6.33883723414606e-06
-0.0030830892528627,-0.000170433562626392,-9.0343391006483e-05,9.92021696270854e-05,-0.00208308487736003,9.00418337116244e-05,-0.000100693788296541,-0.000661322684379321,0.00075134204317306,-0.000202813985875774,3.35324409392938e-05,-0.000727666775344928,2.34684775639981e-05,-9.80693365002548e-05,6.72499734212028e-05,-3.94889390603413e-05,2.98138076880061e-05,-3.71951672730633e-06,-6.6277770951407e-05
0.0030830892528627,0.000170433562626392,9.0343391006483e-05,-9.92021696270854e-05,0.00208308487736003,-9.00418337116244e-05,0.000100693788296541,0.000661322684379321,-0.00075134204317306,0.000202813985875774,-3.35324409392938e-05,0.000727666775344928,-2.34684775639981e-05,9.80693365002548e-05,-6.72499734212028e-05,3.94889390603413e-05,-2.98138076880061e-05,3.71951672730633e-06,6.6277770951407e-05
-0.00161869889727856,9.22784268056483e-06,-0.000235825546769881,0.000320928277856069,9.27351085145979e-06,0.000127268459319907,0.000175495506912226,-7.79957525714711e-05,0.00039512246510783,-0.0004755699655833,1.42537300833865e-05,-0.000469911336553576,-0.000196515799102469,7.36261670162208e-06,0.000106163849668851,-0.000199610392661694,1.45377296251014e-05,6.95743228211108e-05,5.24343424272717e-06
0.00161869889727856,-9.22784268056483e-06,0.000235825546769881,-0.000320928277856069,-9.27351085145979e-06,-0.000127268459319907,-0.000175495506912226,7.79957525714711e-05,-0.00039512246510783,0.0004755699655833,-1.42537300833865e-05,0.000469911336553576,0.000196515799102469,-7.36261670162208e-06,-0.000106163849668851,0.000199610392661694,-1.45377296251014e-05,-6.95743228211108e-05,-5.24343424272717e-06
-0.000850842788673361,-1.71832878916292e-05,-0.000439990856759808,4.16062508398038e-05,-0.000868520865541851,6.41275337334728e-05,-0.0001315757758366,-0.000399781093600147,0.000330832188957165,0.000104751425828306,-6.3847406998805e-06,-0.000365222792630006,1.54834750537904e-05,-0.000104533477039367,-5.53135947853941e-05,-3.90331324294909e-05,1.64788226140599e-06,-4.77272575379749e-05,-1.14483558339485e-08
0.000850842788673361,1.71832878916292e-05,0.000439990856759808,-4.16062508398038e-05,0.000868520865541851,-6.41275337334728e-05,0.0001315757758366,0.000399781093600147,-0.000330832188957165,-0.000104751425828306,6.3847406998805e-06,0.000365222792630006,-1.54834750537904e-05,0.000104533477039367,5.53135947853941e-05,3.90331324294909e-05,-1.64788226140599e-06,4.77272575379749e-05,1.14483558339485e-08
-0.0031139036135872,-0.000179985395580148,0.000195130875908626,2.00413212244029e-06,-0.000544024819800725,0.000172844810050521,0.00024641478024391,0.000704513597832427,0.000284495157122938,-0.000362558822485981,2.47317075685711e-06,-0.000515290940051029,-0.000178346493110551,-0.000231805295350754,0.000243780913228203,-3.58252843660916e-06,8.65896665688157e-05,8.29203590090538e-05,3.41507269361024e-07
0.0031139036135872,0.000179985395580148,-0.000195130875908626,-2.00413212244029e-06,0.000544024819800725,-0.000172844810050521,-0.00024641478024391,-0.000704513597832427,-0.000284495157122938,0.000362558822485981,-2.47317075685711e-06,0.000515290940051029,0.000178346493110551,0.000231805295350754,-0.000243780913228203,3.58252843660916e-06,-8.65896665688157e-05,-8.29203590090538e-05,-3.41507269361024e-07
-0.000850842788673361,-1.71832878916292e-05,-0.000439990856759808,4.16062508398038e-05,-0.000868520865541851,6.41275337334728e-05,-0.0001315757758366,-0.000399781093600147,0.000330832188957165,0.000104751425828306,-6.3847406998805e-06,-0.000365222792630006,1.54834750537904e-05,-0.000104533477039367,-5.53135947853941e-05,-3.90331324294909e-05,1.64788226140599e-06,-4.77272575379749e-05,-1.14483558339485e-08
0.000850842788673361,1.71832878916292e-05,0.000439990856759808,-4.16062508398038e-05,0.000868520865541851,-6.41275337334728e-05,0.0001315757758366,0.000399781093600147,-0.000330832188957165,-0.000104751425828306,6.3847406998805e-06,0.000365222792630006,-1.54834750537904e-05,0.000104533477039367,5.53135947853941e-05,3.90331324294909e-05,-1.64788226140599e-06,4.77272575379749e-05,1.14483558339485e-08
-0.12370152010303,-0.000158264782381619,-0.216358185348476,-0.249972290424361,0.00152681681225055,0.001044726325069,0.000123883822452948,-0.0029580157720022,0.154178546192863,-0.0003328827353511,6.77134941721807e-05,-0.00527653246143091,0.00049577668432079,-0.000134532896485737,-9.15632908630565e-06,0.000143275200476342,0.000153868831474445,-1.24563510495687e-05,-0.000104101743341623
0.12370152010303,0.000158264782381619,0.216358185348476,0.249972290424361,-0.00152681681225055,-0.001044726325069,-0.000123883822452948,0.0029580157720022,-0.154178546192863,0.0003328827353511,-6.77134941721807e-05,0.00527653246143091,-0.00049577668432079,0.000134532896485737,9.15632908630565e-06,-0.000143275200476342,-0.000153868831474445,1.24563510495687e-05,0.000104101743341623
4.94180331022329e-05,6.75556705291565e-05,-0.000632286783369971,-0.00016824635479696,7.61185387854971e-05,1.78743025406299e-05,5.99894189651653e-05,-7.57575770242591e-05,0.000422653782585069,-3.02643142104271e-06,1.98817679890952e-05,0.000207877658064653,-5.36396359867195e-05,0.000155907267470755,1.530474408622e-05,4.84659822103285e-05,-6.82921386214016e-06,5.349803105804e-05,-2.8423228856812e-06
-4.94180331022329e-05,-6.75556705291565e-05,0.000632286783369971,0.00016824635479696,-7.61185387854971e-05,-1.78743025406299e-05,-5.99894189651653e-05,7.57575770242591e-05,-0.000422653782585069,3.02643142104271e-06,-1.98817679890952e-05,-0.000207877658064653,5.36396359867195e-05,-0.000155907267470755,-1.530474408622e-05,-4.84659822103285e-05,6.82921386214016e-06,-5.349803105804e-05,2.8423228856812e-06
-0.000268386417355968,-4.6125929570806e-05,-0.00024373026501615,-0.000753616554499825,0.000250881276112393,6.14177778722029e-05,2.73425126021745e-05,7.98226810135682e-05,0.000191069713678439,-6.13438273978128e-05,2.71840100621219e-05,0.000166929765962356,-0.000197341116594712,6.25739161072456e-05,-7.34925560573159e-05,8.25249260140577e-06,-6.83926689589424e-05,0.000107263081642797,2.31080241957885e-05
0.000268386417355968,4.6125929570806e-05,0.00024373026501615,0.000753616554499825,-0.000250881276112393,-6.14177778722029e-05,-2.73425126021745e-05,-7.98226810135682e-05,-0.000191069713678439,6.13438273978128e-05,-2.71840100621219e-05,-0.000166929765962356,0.000197341116594712,-6.25739161072456e-05,7.34925560573159e-05,-8.25249260140577e-06,6.83926689589424e-05,-0.000107263081642797,-2.31080241957885e-05
0.000310654167738787,-0.000242267005797053,-0.00109575162922169,0.000244259285193489,0.000267020188348659,0.000136594904624374,-8.97231289494636e-05,-1.15486696958107e-05,0.00038700150732782,7.58006817867243e-05,2.06705118479575e-05,-0.000136197317837165,0.000104402892516292,0.000169464765866743,-1.04495028554497e-05,0.000143629907431201,5.22407207070453e-05,-3.30975398942897e-05,-1.74911245881281e-05
-0.000310654167738787,0.000242267005797053,0.00109575162922169,-0.000244259285193489,-0.000267020188348659,-0.000136594904624374,8.97231289494636e-05,1.15486696958107e-05,-0.00038700150732782,-7.58006817867243e-05,-2.06705118479575e-05,0.000136197317837165,-0.000104402892516292,-0.000169464765866743,1.04495028554497e-05,-0.000143629907431201,-5.22407207070453e-05,3.30975398942897e-05,1.74911245881281e-05
-0.0822659386492491,0.000121692931658165,-0.484976827639311,-0.383144061455964,0.0033148457397315,0.00159896445533108,3.60052048117845e-06,-0.0502147297158632,0.204713026575351,-0.000673333448067672,-5.85471391736045e-05,0.000712155097110063,-0.00135761222734196,-0.000284665882983358,-0.000816742297634417,-9.30016934700085e-05,0.000851785611435955,-0.465707854955056,-0.000202773595532904
0.0822659386492491,-0.000121692931658165,0.484976827639311,0.383144061455964,-0.0033148457397315,-0.00159896445533108,-3.60052048117845e-06,0.0502147297158632,-0.204713026575351,0.000673333448067672,5.85471391736045e-05,-0.000712155097110063,0.00135761222734196,0.000284665882983358,0.000816742297634417,9.30016934700085e-05,-0.000851785611435955,0.465707854955056,0.000202773595532904
-0.114547303957584,0.000260722704639928,-0.505070691491372,-0.418458802989075,0.00845173088505746,0.000438157671739812,-9.57388335852914e-05,-0.00838784221508605,0.0835275658462988,-0.000387294874408134,-0.00143647051508073,-0.000823031555960575,0.000191818070471971,1.52604033680015e-05,-0.00100715665417761,0.000301575680180068,-0.000219664687370582,-0.530640299578437,-0.000724983436132128
0.114547303957584,-0.000260722704639928,0.505070691491372,0.418458802989075,-0.00845173088505746,-0.000438157671739812,9.57388335852914e-05,0.00838784221508605,-0.0835275658462988,0.000387294874408134,0.00143647051508073,0.000823031555960575,-0.000191818070471971,-1.52604033680015e-05,0.00100715665417761,-0.000301575680180068,0.000219664687370582,0.530640299578437,0.000724983436132128
