"Factor1","Factor2","Factor3","Factor4","Factor5","Factor6","Factor7","Factor8","Factor9","Factor10","Factor11","Factor12","Factor13","Factor14","Factor15","Factor16","Factor17","Factor18","Factor19"
0.000614071425063372,0.0804463961989266,-0.357179299016327,0.407168786436851,-0.0575746706805103,-0.000739473386287708,0.000121506363449118,0.557945667374964,0.572977391233111,0.11935916511487,-2.27643919785973e-05,1.26884995255693e-05,-0.000154380903659215,7.80825985661009e-06,-0.000485324374767185,-5.95343149281255e-06,0.000152018816949159,-1.68945646279904e-05,1.56095336992232e-05
0.0345873059436428,-0.0182587084680348,0.0641315633702908,0.0132008720151013,-0.0726070293563266,-0.316397097646158,0.176127084388037,0.028766356791844,-0.00290362906065153,-0.11154823249184,0.000998541401241089,6.59003874056141e-05,9.00854954649157e-05,-1.19898473842899e-05,0.000167590985257989,-0.000237848120718198,0.000329697311076437,-1.7971852487314e-05,-0.000130983866207581
-4.39289953986831e-05,-4.40534649433157e-05,-0.541223458977473,0.463463322315138,-0.0406026216306222,-2.54956174329667e-06,1.39128878504229e-06,0.552698399294616,0.498406333612665,0.135254368310949,1.21413098312548e-06,2.80286351065199e-07,-0.000186788814542558,-1.05979595076936e-07,9.96891126389274e-05,-2.46525598786379e-07,-9.18781430605377e-07,4.29052257338599e-07,-1.33530273690368e-07
-0.0619098804248645,-0.000125228947774309,-0.871077375856997,0.29703605544116,-0.0370944121473744,-2.51302084991305e-06,3.46350044486635e-06,-3.68662017434766e-05,-0.376483456635691,-0.0560769279304247,6.56336108446809e-07,-8.33980773708133e-08,0.000106939043702041,-8.84282038324757e-08,1.92929678700584e-05,4.57642223943273e-09,-2.26016192136398e-06,7.1144782736739e-07,5.20411560110228e-08
-0.0717816356609713,0.0535924241908418,-0.807058624593094,0.234697431212713,-0.0478287608002669,-0.000482156136225972,5.85946934622164e-05,-0.0893443637845927,-0.468899149346766,-0.0954910912837214,-2.98772136546669e-06,2.66853412939436e-06,-0.000138008330317658,2.86507517994695e-07,-0.0003729348915218,-9.25560028029738e-07,4.86105663456109e-05,-1.00669613221762e-06,5.34895029264186e-06
-0.000344235029521618,-0.139400341457022,-0.583176199139254,0.313934737608074,0.00967595515700968,0.00276371217688937,-0.000393102682300515,0.245957388527842,0.0915584526297314,0.0816789139671707,2.47718119292291e-05,-2.94723135043613e-05,7.18917273090412e-05,-1.39427895481539e-05,0.000541019980015909,1.90286454025375e-05,-0.000622119078453703,2.28635765193193e-05,-2.03978047396945e-05
0.0970348120570724,-0.0314552079972199,0.452018032318152,-0.0142629597764183,-0.0864880161405068,-0.347359918239475,0.000526538019642861,0.100678763053557,0.135207108632153,-0.00787100955075282,3.89624682279918e-05,6.0768452440148e-05,0.000212939780239073,-4.39525415125936e-05,-0.000753506994609591,-2.39627831172377e-05,-0.000136392758259696,-0.000219660995457874,-3.96607622721928e-05
0.0808725035909025,-0.0497505129770881,0.357061343089737,-0.00204285250322208,-0.00265667056733173,-0.659284048545519,0.463349808899176,0.00144724745344467,0.00039486838458811,-0.00875436356246693,2.21125694045653e-05,1.06039091819858e-05,-6.3278309041691e-06,-3.9976803917806e-06,-2.48355846139108e-05,-5.37492782729694e-06,9.96948566235534e-06,3.66835333012399e-05,2.0374119713235e-05
